"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"128751-67T","398961-91",Finesse,"Los Angeles, CA",LosAngeles,CA,"'{""Artificial Intelligence & Machine Learning"",""Big Data"",""E-Commerce""}'",2020-01-01,2020.0,2,,"2nd Round",Seed Round,,,4.51,,9,"'{""265079-35"",""459418-60"",""57826-36"",""11229-04"",""267599-80"",""267468-40"",""118460-53"",""459418-96"",""92242-81""}'","'{""Alex Roetter"",""Ali Diab"",""Hoxton Ventures"",""Lux Capital"",""MaC Venture Capital"",""Mango Capital (Venture Capital)"",""Robin Vasan"",""Sam Teller"",""SGH Capital""}'","'{""265079-35-None"",""459418-60-Ali Diab"",""57826-36-None"",""11229-04-None"",""267599-80-None"",""267468-40-None"",""118460-53-Robin Vasan"",""459418-96-None"",""92242-81-None""}'","'{,""Ali Diab"",,,,,""Robin Vasan"",,}'","'{""16212-70F"",""16725-79F"",""16625-80F"",""16614-28F""}'","'{""Hoxton Ventures II"",""Lux Co-Invest Opportunities II"",""MaC Venture Capital 2019"",""Mango Capital 2018""}'"
"77506-66T","167493-88",Finesse Decor,"Miami Gardens, FL",MiamiGardens,FL,"'{""TMT""}'",2012-01-01,2012.0,1,,Angel,Angel (individual),,,,,1,"'{""167510-71""}'","'{""Ronny Esquenazi""}'","'{""167510-71-Ronny Esquenazi""}'","'{""Ronny Esquenazi""}'",'{}','{}'
"161855-02T","455800-33",Finesse Dental Care,"Westlake Village, CA",WestlakeVillage,CA,'{}',2017-07-12,2017.0,2,,,Debt - General,,,0.95,,,'{}','{}','{}','{}','{}','{}'
"161854-93T","455800-33",Finesse Dental Care,"Westlake Village, CA",WestlakeVillage,CA,'{}',2016-08-05,2016.0,1,,,Debt - General,,,0.31,,,'{}','{}','{}','{}','{}','{}'
"31540-96T","61448-77",Finesse Solutions,"Santa Clara, CA",SantaClara,CA,"'{""TMT""}'",2011-10-18,2011.0,2,,,Secondary Transaction - Private,,,,,1,"'{""54705-16""}'","'{""Endress+Hauser Group""}'","'{""54705-16-Klaus Endress""}'","'{""Klaus Endress""}'",'{}','{}'
"145416-70T","255720-61",Finesurgical,"Hempstead, NY",Hempstead,NY,'{}',2020-04-06,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"150972-13T","354728-26",Finet,"Youngstown, OH",Youngstown,OH,'{}',2020-04-08,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"58011-13T","120657-61",Finetre,"Herndon, VA",Herndon,VA,'{}',2000-05-10,2000.0,1,,,PE Growth/Expansion,,,20.0,,4,"'{""10299-79"",""10358-56"",""62093-08"",""42423-76""}'","'{""CCP Equity Partners"",""FBR & Company"",""GE Capital Equity"",""Liberty Financial Companies""}'","'{""10299-79-None"",""10358-56-None"",""62093-08-None"",""42423-76-None""}'","'{,,,}'","'{""11340-91F"",""13161-79F""}'","'{""Conning Capital Partners VI"",""FBR Financial Services Partners Fund II""}'"
"54267-85T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2012-06-06,2012.0,2,,"1st Round",Later Stage VC,,,0.81,,1,"'{""51468-04""}'","'{""Maine Angels""}'","'{""51468-04-None""}'",'{}','{}','{}'
"54267-94T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2016-12-08,2016.0,6,Series A,"3rd Round",Later Stage VC,,,0.34,,4,"'{""110667-25"",""51468-04"",""11037-07"",""125370-55""}'","'{""EDGE Edtech"",""Maine Angels"",""Maine Venture Fund"",""Red Bear Angels""}'","'{""110667-25-None"",""51468-04-None"",""11037-07-None"",""125370-55-Meghan Cross""}'","'{,,,""Meghan Cross""}'","'{""15341-77F""}'","'{""Edge Edtech 2015 Fund""}'"
"59384-80T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2015-03-01,2015.0,4,Series A,Angel,Angel (individual),,,0.54,,1,"'{""51468-04""}'","'{""Maine Angels""}'","'{""51468-04-None""}'",'{}','{}','{}'
"61446-88T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2013-05-01,2013.0,3,,Angel,Angel (individual),,,0.55,,1,"'{""51468-04""}'","'{""Maine Angels""}'","'{""51468-04-None""}'",'{}','{}','{}'
"63910-63T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2015-12-23,2015.0,5,Series A,"2nd Round",Later Stage VC,,,1.16,,3,"'{""51468-04"",""11037-07"",""125370-55""}'","'{""Maine Angels"",""Maine Venture Fund"",""Red Bear Angels""}'","'{""51468-04-None"",""11037-07-None"",""125370-55-Meghan Cross""}'","'{,,""Meghan Cross""}'",'{}','{}'
"153157-96T","255437-38",Finish Line Physical Therapy,"New York, NY",NewYork,NY,'{}',2020-04-12,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"87284-80T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2017-04-07,2017.0,7,Series A,"4th Round",Later Stage VC,,,0.6,,3,"'{""51468-04"",""11037-07"",""125370-55""}'","'{""Maine Angels"",""Maine Venture Fund"",""Red Bear Angels""}'","'{""51468-04-None"",""11037-07-None"",""125370-55-Meghan Cross""}'","'{,,""Meghan Cross""}'",'{}','{}'
"54267-31T","100723-96",FineTune,"Boston, MA",Boston,MA,"'{""EdTech"",""SaaS"",""TMT""}'",2010-01-01,2010.0,1,,Angel,Angel (individual),,,0.1,,1,"'{""51468-04""}'","'{""Maine Angels""}'","'{""51468-04-None""}'",'{}','{}','{}'
"100262-89T","163783-63",Finexio,"Charlotte, NC",Charlotte,NC,"'{""Artificial Intelligence & Machine Learning"",""B2B Payments"",""E-Commerce"",""FinTech"",""SaaS"",""TMT""}'",2017-12-08,2017.0,2,,"2nd Round",Seed Round,6.5,8.5,2.0,,5,"'{""327402-91"",""99341-56"",""163786-96"",""124585-03"",""154698-22""}'","'{""Coelius Capital"",""Florida Funders"",""James Heistand"",""Loeb.NYC"",""Mobile Financial Partners""}'","'{""327402-91-None"",""99341-56-Tom Wallace"",""163786-96-None"",""124585-03-None"",""154698-22-Harry Hopper""}'","'{,""Tom Wallace"",,,""Harry Hopper""}'",'{}','{}'
"127552-96T","163783-63",Finexio,"Charlotte, NC",Charlotte,NC,"'{""Artificial Intelligence & Machine Learning"",""B2B Payments"",""E-Commerce"",""FinTech"",""SaaS"",""TMT""}'",2020-07-24,2020.0,3,Series A,"3rd Round",Early Stage VC,,,4.0,,6,"'{""327402-91"",""99341-56"",""163786-96"",""124585-03"",""154698-22"",""437074-03""}'","'{""Coelius Capital"",""Florida Funders"",""James Heistand"",""Loeb.NYC"",""Mobile Financial Partners"",""Stormbreaker""}'","'{""327402-91-None"",""99341-56-None"",""163786-96-James Heistand"",""124585-03-None"",""154698-22-None"",""437074-03-None""}'","'{,,""James Heistand"",,,}'","'{""17629-75F""}'","'{""Stormbreaker Fund I""}'"
"157714-03T","163783-63",Finexio,"Charlotte, NC",Charlotte,NC,"'{""Artificial Intelligence & Machine Learning"",""B2B Payments"",""E-Commerce"",""FinTech"",""SaaS"",""TMT""}'",2020-09-23,2020.0,4,Series A1,"4th Round",Early Stage VC,,,23.0,,13,"'{""61306-30"",""153011-35"",""99341-56"",""442611-19"",""442611-46"",""442611-82"",""461893-51"",""328250-71"",""442611-55"",""442611-28"",""442611-01"",""268134-13"",""437074-03""}'","'{""Alpine Meridian"",""Christian Wyatt"",""Florida Funders"",""Joseph Proto"",""Keith Meyers"",""Louis DeRose"",""MacDonald Ventures"",""Medalist Partners (New York)"",""Paul Friday"",""Peter Wirth"",""Post Road Partners"",""Preceptor Capital"",""Stormbreaker""}'","'{""61306-30-None"",""153011-35-Christian Wyatt"",""99341-56-None"",""442611-19-Joseph Proto"",""442611-46-Keith Meyers"",""442611-82-Louis DeRose"",""461893-51-None"",""328250-71-Greg Richter"",""442611-55-Paul Friday"",""442611-28-Peter Wirth"",""442611-01-None"",""268134-13-None"",""437074-03-None""}'","'{,""Christian Wyatt"",,""Joseph Proto"",""Keith Meyers"",""Louis DeRose"",,""Greg Richter"",""Paul Friday"",""Peter Wirth"",,,}'","'{""14383-90F"",""15985-18F"",""16921-54F"",""17629-75F""}'","'{""Alpine Meridian Ventures"",""Florida Funders Investment Fund I"",""Medalist Partners Opportunity Fund II"",""Stormbreaker Fund I""}'"
"178977-34T","163783-63",Finexio,"Charlotte, NC",Charlotte,NC,"'{""Artificial Intelligence & Machine Learning"",""B2B Payments"",""E-Commerce"",""FinTech"",""SaaS"",""TMT""}'",2021-08-25,2021.0,5,,"5th Round",Later Stage VC,,,8.0,,16,"'{""232303-33"",""111853-63"",""60603-04"",""151457-77"",""471969-82"",""471968-92"",""268015-15"",""106047-73"",""442611-19"",""471969-55"",""41730-49"",""463612-96"",""471969-28"",""155802-97"",""113996-53"",""232236-46""}'","'{""Advection Growth Capital"",""Anil Aggarwal"",""Banc of California (NYS: BANC)"",""David Fogel"",""David Truetzel"",""EOM Investments"",""Ernie Pomerantz"",""Geoffrey Judge"",""Joseph Proto"",""Mark Abramowitz"",""Patriot Financial Partners"",""Phase 2 Partners"",""Ronnie Selinger"",""Shai Stern"",""Vincent Passione"",""XN-Ventures""}'","'{""232303-33-None"",""111853-63-Anil Aggarwal"",""60603-04-None"",""151457-77-David Fogel"",""471969-82-David Truetzel"",""471968-92-None"",""268015-15-Ernie Pomerantz"",""106047-73-Geoffrey Judge"",""442611-19-Joseph Proto"",""471969-55-Mark Abramowitz"",""41730-49-W. Wycoff"",""463612-96-None"",""471969-28-Ronnie Selinger"",""155802-97-Shai Stern"",""113996-53-Vincent Passione"",""232236-46-None""}'","'{,""Anil Aggarwal"",,""David Fogel"",""David Truetzel"",,""Ernie Pomerantz"",""Geoffrey Judge"",""Joseph Proto"",""Mark Abramowitz"",""W. Wycoff"",,""Ronnie Selinger"",""Shai Stern"",""Vincent Passione"",}'","'{""16034-23F""}'","'{""Patriot Financial Partners III""}'"
"73952-83T","163783-63",Finexio,"Charlotte, NC",Charlotte,NC,"'{""Artificial Intelligence & Machine Learning"",""B2B Payments"",""E-Commerce"",""FinTech"",""SaaS"",""TMT""}'",2016-08-08,2016.0,1,,"1st Round",Seed Round,,,2.0,,4,"'{""99341-56"",""163786-96"",""124585-03"",""163787-68""}'","'{""Florida Funders"",""James Heistand"",""Loeb.NYC"",""Sunil Sabharwal""}'","'{""99341-56-None"",""163786-96-None"",""124585-03-None"",""163787-68-Sunil Sabharwal""}'","'{,,,""Sunil Sabharwal""}'",'{}','{}'
"141244-66T","131290-12",Finezi Inc.,"Palm Beach Gardens, FL",PalmBeachGardens,FL,"'{""Industrials""}'",2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"102980-35T","130129-66",Finfit,"Virginia Beach, VA",VirginiaBeach,VA,"'{""FinTech"",""SaaS"",""TMT""}'",2018-03-12,2018.0,2,,,Debt - General,,,35.0,,,'{}','{}','{}','{}','{}','{}'
"121492-63T","130129-66",Finfit,"Virginia Beach, VA",VirginiaBeach,VA,"'{""FinTech"",""SaaS"",""TMT""}'",2019-07-30,2019.0,3,Series B,"2nd Round",Later Stage VC,,,7.0,,2,"'{""10030-60"",""233816-86""}'","'{""Bison Capital Asset Management"",""Galaxy Capital Partners""}'","'{""10030-60-Peter Macdonald"",""233816-86-None""}'","'{""Peter Macdonald"",}'","'{""15648-76F""}'","'{""Bison Capital Partners V""}'"
"102594-43T","130129-66",Finfit,"Virginia Beach, VA",VirginiaBeach,VA,"'{""FinTech"",""SaaS"",""TMT""}'",2016-12-28,2016.0,1,Series A,"1st Round",Later Stage VC,,,16.0,,1,"'{""10030-60""}'","'{""Bison Capital Asset Management""}'","'{""10030-60-Peter Macdonald""}'","'{""Peter Macdonald""}'","'{""13417-39F""}'","'{""Bison Capital Partners IV""}'"
"93953-89T","171524-80",Finfox,"Palo Alto, CA",PaloAlto,CA,"'{""FinTech"",""TMT""}'",2017-01-01,2017.0,2,,,Accelerator/Incubator,,,,,1,"'{""114055-48""}'","'{""Harvard Business School Rock Center for Entrepreneurship""}'","'{""114055-48-None""}'",'{}','{}','{}'
"94402-81T","171524-80",Finfox,"Palo Alto, CA",PaloAlto,CA,"'{""FinTech"",""TMT""}'",2017-06-01,2017.0,3,,,Accelerator/Incubator,,,0.04,,1,"'{""58373-20""}'","'{""Pear""}'","'{""58373-20-None""}'",'{}','{}','{}'
"118869-49T","171524-80",Finfox,"Palo Alto, CA",PaloAlto,CA,"'{""FinTech"",""TMT""}'",2018-06-01,2018.0,4,,,Out of Business,,,,,,'{}','{}','{}','{}','{}','{}'
"93953-71T","171524-80",Finfox,"Palo Alto, CA",PaloAlto,CA,"'{""FinTech"",""TMT""}'",2016-11-27,2016.0,1,,"1st Round",Early Stage VC,,,,,1,"'{""59891-50""}'","'{""Dorm Room Fund""}'","'{""59891-50-None""}'",'{}',"'{""15636-79F""}'","'{""Dorm Room Fund""}'"
"170287-66T","464356-99",Fingaroo,"San Francisco, CA",SanFrancisco,CA,"'{""Cryptocurrency/Blockchain"",""EdTech"",""FinTech"",""Mobile""}'",2021-03-02,2021.0,1,,"1st Round",Seed Round,,,,,1,"'{""54172-81""}'","'{""Plug and Play Tech Center""}'","'{""54172-81-Alireza Masrour""}'","'{""Alireza Masrour""}'","'{""16906-42F""}'","'{""Plug & Play Future Commerce Fund I""}'"
"152269-48T","388288-00",Finger and Fraser,"Hilton Head Island, SC",HiltonHeadIsland,SC,'{}',2020-04-14,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"99655-03T","223789-60",Finger Lakes Bio,"New York, NY",NewYork,NY,"'{""Life Sciences"",""Oncology"",""TMT""}'",2016-01-01,2016.0,2,,,Accelerator/Incubator,,,,,1,"'{""223808-32""}'","'{""CNY Biotech Accelerator""}'","'{""223808-32-None""}'",'{}','{}','{}'
"99654-40T","223789-60",Finger Lakes Bio,"New York, NY",NewYork,NY,"'{""Life Sciences"",""Oncology"",""TMT""}'",,,1,,,Accelerator/Incubator,,,,,1,"'{""95578-21""}'","'{""The Tech Garden""}'","'{""95578-21-None""}'",'{}','{}','{}'
"150084-10T","144016-84",Finger Lakes Chemicals,"Rochester, NY",Rochester,NY,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"144811-81T","144040-87",Finger Lakes Extrusion Corporation,"Canandaigua, NY",Canandaigua,NY,"'{""TMT""}'",2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"138976-75T","151736-23",Finger Lakes Financial,"Geneva, NY",Geneva,NY,'{}',1994-11-11,1994.0,1,,,IPO,,,,,,'{}','{}','{}','{}','{}','{}'
"150844-78T","238835-08",Finger Lakes Fire,"Trumansburg, NY",Trumansburg,NY,'{}',2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"153242-38T","345877-84",Finger Management,"Yonkers, NY",Yonkers,NY,'{}',2020-04-27,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"153177-76T","255524-86",FingerCheck,"Brooklyn, NY",Brooklyn,NY,"'{""HR Tech"",""SaaS""}'",2020-04-15,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"146518-03T","393672-25",Fingerlakes Dairy Services,"Seneca Falls, NY",SenecaFalls,NY,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"157924-63T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2019-08-31,2019.0,2,,,PIPE,,,0.97,,,'{}','{}','{}','{}','{}','{}'
"157924-72T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2020-10-19,2020.0,3,,,PIPE,,,1.62,,,'{}','{}','{}','{}','{}','{}'
"164980-27T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2021-01-13,2021.0,4,,,PIPE,,,2.41,,,'{}','{}','{}','{}','{}','{}'
"164980-72T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2021-01-13,2021.0,5,,,PIPE,,,1.08,,,'{}','{}','{}','{}','{}','{}'
"164980-99T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2021-01-13,2021.0,6,,,PIPE,,,0.13,,,'{}','{}','{}','{}','{}','{}'
"157924-54T","97863-94",FingerMotion (NAS: FNGR),"New York, NY",NewYork,NY,"'{""Big Data"",""Industrials"",""Mobile Commerce""}'",2014-09-23,2014.0,1,,,IPO,,,,,,'{}','{}','{}','{}','{}','{}'
"170609-68T","64350-91",Fingerpaint,"Saratoga Springs, NY",SaratogaSprings,NY,'{}',2021-03-16,2021.0,3,,,Debt Refinancing,,,,,,'{}','{}','{}','{}','{}','{}'
"147977-02T","64350-91",Fingerpaint,"Saratoga Springs, NY",SaratogaSprings,NY,'{}',2020-04-15,2020.0,1,,,Debt - PPP,,,4.73,,,'{}','{}','{}','{}','{}','{}'
"154019-35T","52750-72",Fingerprint,"San Francisco, CA",SanFrancisco,CA,"'{""EdTech"",""Gaming"",""Mobile"",""SaaS"",""TMT""}'",2020-04-15,2020.0,5,,,Debt - PPP,,,0.48,,,'{}','{}','{}','{}','{}','{}'
"156371-86T","52750-72",Fingerprint,"San Francisco, CA",SanFrancisco,CA,"'{""EdTech"",""Gaming"",""Mobile"",""SaaS"",""TMT""}'",,,3,,"3rd Round",Early Stage VC,,,1.47,,1,"'{""453315-97""}'","'{""Fine Day Ventures""}'","'{""453315-97-None""}'",'{}','{}','{}'
"78849-64T","52750-72",Fingerprint,"San Francisco, CA",SanFrancisco,CA,"'{""EdTech"",""Gaming"",""Mobile"",""SaaS"",""TMT""}'",2016-04-29,2016.0,4,,,Debt - General,,,5.0,,1,"'{""60322-69""}'","'{""New Ground Ventures""}'","'{""60322-69-None""}'",'{}','{}','{}'
"183433-15T","481730-32",FingerprintsDAO,"New York, NY",NewYork,NY,"'{""Cryptocurrency/Blockchain"",""FinTech""}'",2021-09-02,2021.0,1,,"1st Round",Early Stage VC,,,,,9,"'{""482813-47"",""41716-90"",""185959-36"",""443065-06"",""462677-68"",""484272-55"",""439199-11"",""11323-45"",""437897-08""}'","'{""2TM Participações"",""Andreessen Horowitz"",""Consensys Mesh"",""Divergence Ventures"",""Double Peak"",""Pixel Vault"",""The LAO"",""Union Square Ventures"",""Variant Fund""}'","'{""482813-47-None"",""41716-90-None"",""185959-36-None"",""443065-06-None"",""462677-68-None"",""484272-55-None"",""439199-11-None"",""11323-45-None"",""437897-08-None""}'","'{,,,,,,,,}'","'{""15455-08F""}'","'{""USV 2016""}'"
"57694-69T","91809-19",Finggers,"San Francisco, CA",SanFrancisco,CA,"'{""Mobile"",""TMT""}'",2013-01-01,2013.0,2,,,Bankruptcy: Liquidation,,,,,,'{}','{}','{}','{}','{}','{}'
"57694-51T","91809-19",Finggers,"San Francisco, CA",SanFrancisco,CA,"'{""Mobile"",""TMT""}'",2008-03-30,2008.0,1,,Angel,Angel (individual),,,0.05,,,'{}','{}','{}','{}','{}','{}'
"96859-90T","86934-97",Fingi,"New York, NY",NewYork,NY,"'{""Mobile"",""TMT""}'",2016-04-01,2016.0,3,,,Debt - General,,,0.05,,,'{}','{}','{}','{}','{}','{}'
"96858-55T","86934-97",Fingi,"New York, NY",NewYork,NY,"'{""Mobile"",""TMT""}'",,,2,,,Debt - General,,,,,,'{}','{}','{}','{}','{}','{}'
"149799-07T","238515-67",Fingles Metalworks,"Baltimore, MD",Baltimore,MD,'{}',2020-04-09,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"140152-69T","434118-16",Fingoal,CO,Unknown,CO,"'{""FinTech""}'",2019-01-01,2019.0,1,,"1st Round",Early Stage VC,,,,,2,"'{""10943-20"",""55261-00""}'","'{""Comcast (NAS: CMCSA)"",""Right Side Capital Management""}'","'{""10943-20-None"",""55261-00-None""}'","'{,}'","'{""16418-80F""}'","'{""Peregrine Select Fund I""}'"
"176327-74T","469854-73",finHACK,"Miami, FL",Miami,FL,"'{""FinTech"",""SaaS""}'",2017-10-25,2017.0,1,,,Grant,,,0.12,,1,"'{""85016-62""}'","'{""IBM SmartCamp""}'","'{""85016-62-None""}'",'{}','{}','{}'
"51305-59T","89505-91",Finicity,"Salt Lake City, UT",SaltLakeCity,UT,"'{""Cybersecurity"",""FinTech"",""SaaS"",""TMT""}'",2014-04-21,2014.0,2,,Angel,Angel (individual),,,0.06,,1,"'{""453548-17""}'","'{""Marianne Sullivan""}'","'{""453548-17-Marianne Sullivan""}'","'{""Marianne Sullivan""}'",'{}','{}'
"78499-81T","89505-91",Finicity,"Salt Lake City, UT",SaltLakeCity,UT,"'{""Cybersecurity"",""FinTech"",""SaaS"",""TMT""}'",2016-12-07,2016.0,3,Series B,"1st Round",Later Stage VC,,,42.0,,1,"'{""231116-68""}'","'{""Experian Ventures""}'","'{""231116-68-None""}'",'{}','{}','{}'
"109403-02T","89505-91",Finicity,"Salt Lake City, UT",SaltLakeCity,UT,"'{""Cybersecurity"",""FinTech"",""SaaS"",""TMT""}'",2018-07-23,2018.0,4,,"2nd Round",Later Stage VC,,,29.0,,1,"'{""52524-82""}'","'{""Detroit Venture Partners""}'","'{""52524-82-None""}'",'{}','{}','{}'
"51305-50T","89505-91",Finicity,"Salt Lake City, UT",SaltLakeCity,UT,"'{""Cybersecurity"",""FinTech"",""SaaS"",""TMT""}'",2013-03-21,2013.0,1,,,Accelerator/Incubator,,,,,1,"'{""114937-93""}'","'{""Nordmark Group""}'","'{""114937-93-Nicholas Thomas""}'","'{""Nicholas Thomas""}'",'{}','{}'
"152979-58T","373985-20",Finicky Pet Food,"New Bedford, MA",NewBedford,MA,'{}',2020-04-28,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"137208-88T","373913-92",FINIS,"Tracy, CA",Tracy,CA,"'{""Manufacturing""}'",,,1,,"1st Round",Later Stage VC,,,,,1,"'{""120508-30""}'","'{""Bialla Venture Partners""}'","'{""120508-30-None""}'",'{}','{}','{}'
"97695-55T","13102-75",Finisar,"Sunnyvale, CA",Sunnyvale,CA,"'{""TMT""}'",2005-09-01,2005.0,5,,,PIPE,,,,,1,"'{""11305-27""}'","'{""Starfish Ventures""}'","'{""11305-27-Michael Panaccio""}'","'{""Michael Panaccio""}'",'{}','{}'
"97696-63T","13102-75",Finisar,"Sunnyvale, CA",Sunnyvale,CA,"'{""TMT""}'",,,6,,,Secondary Transaction - Open Market,,,,,,'{}','{}','{}','{}','{}','{}'
"98642-35T","13102-75",Finisar,"Sunnyvale, CA",Sunnyvale,CA,"'{""TMT""}'",2017-12-13,2017.0,7,,,PIPE,,,390.0,,1,"'{""41082-40""}'","'{""Apple (NAS: AAPL)""}'","'{""41082-40-Timothy Cook""}'","'{""Timothy Cook""}'","'{""15962-59F""}'","'{""Apple Advanced Manufacturing Fund""}'"
"32127-40T","13102-75",Finisar,"Sunnyvale, CA",Sunnyvale,CA,"'{""TMT""}'",2000-03-02,2000.0,3,,,PIPE,,,,,2,"'{""10052-20"",""42748-93""}'","'{""Battery Ventures"",""Dell Ventures""}'","'{""10052-20-None"",""42748-93-None""}'","'{,}'","'{""10942-21F""}'","'{""Battery Ventures VI""}'"
"147695-23T","383885-65",Finish Coatings,"White City, OR",WhiteCity,OR,'{}',2020-04-08,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"149603-77T","347125-33",Finish Design Woodworking,"Jeffersonville, IN",Jeffersonville,IN,'{}',2020-04-13,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"162120-79T","456055-84",Finish Line Auto Body,"Pocono Summit, PA",PoconoSummit,PA,'{}',2019-04-26,2019.0,1,,,Debt - General,,,1.46,,,'{}','{}','{}','{}','{}','{}'
"167628-34T","461996-92",Finish Line Car Wash (Automotive),"Austin, TX",Austin,TX,'{}',,,1,,"1st Round",Later Stage VC,,,,,1,"'{""124852-24""}'","'{""Keller Capital""}'","'{""124852-24-None""}'",'{}','{}','{}'
"144928-63T","372573-64",Finish Line Concrete Cutting,"Vancouver, WA",Vancouver,WA,'{}',2020-04-12,2020.0,1,,,Debt - PPP,,,0.65,,,'{}','{}','{}','{}','{}','{}'
"148930-84T","292144-87",Finish Line Staffing Services,"Waltham, MA",Waltham,MA,'{}',2020-04-10,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"152063-29T","238761-64",Finish Line Technologies,"Hauppauge, NY",Hauppauge,NY,'{}',2020-04-07,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
"152061-67T","238597-75",Finish Pros,"Raleigh, NC",Raleigh,NC,'{}',2020-04-09,2020.0,1,,,Debt - PPP,,,,,,'{}','{}','{}','{}','{}','{}'
