"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"55762-48T","54160-66","Genalyte","San Diego, CA","SanDiego","CA","{}","2015-08-18",2015,4,"Series C","3rd Round","Later Stage VC",24.82,68.82,44,63.93,6,"{98013-52,53340-85,11161-90,113995-54,11227-60,51732-28}","{Biobrit,""BioMed Ventures"",""Claremont Creek Ventures"",""CLI Ventures"",""Khosla Ventures"",""Redmile Group""}","{98013-52-None,53340-85-None,""11161-90-Brad Webb"",113995-54-None,""11227-60-Vinod Khosla"",51732-28-None}","{NULL,NULL,""Brad Webb"",NULL,""Vinod Khosla"",NULL}","{11934-28F,14591-17F}","{""Claremont Creek Ventures II"",""Khosla Ventures V""}"
"114885-37T","57941-65","Amphivena Therapeutics","South San Francisco, CA","SouthSanFrancisco","CA","{HealthTech,""Life Sciences"",Oncology,TMT}","2019-09-24",2019,4,"Series C","4th Round","Later Stage VC",35,97,62,63.92,13,"{51160-87,55751-59,170791-39,14166-46,60636-52,54587-98,312656-86,11241-82,312652-36,51004-18,11278-54,458741-26,11205-46}","{""AJU IB Investment (KRX: 027360)"",""Clough Capital Partners"",""Franklin Berger"",""Industrial Investors Group"",""Kaitai Capital"",""Korys Investments"",""Korys Merieux"",""MPM Capital"",""Nawton (Hamilton)"",""ND Capital"",""Qiming Venture Partners"",""Solasta Ventures"",""Tekla Capital Management""}","{51160-87-None,55751-59-None,""170791-39-Franklin Berger"",""14166-46-Andrey Burlinov"",60636-52-None,""54587-98-Raf Roelands"",312656-86-None,""11241-82-Vinay Bhaskar"",312652-36-None,""51004-18-Eric Moessinger"",""11278-54-Mark Mcdade"",458741-26-None,""11205-46-Christian Richard""}","{NULL,NULL,""Franklin Berger"",""Andrey Burlinov"",NULL,""Raf Roelands"",NULL,""Vinay Bhaskar"",NULL,""Eric Moessinger"",""Mark Mcdade"",NULL,""Christian Richard""}","{15208-39F,14013-64F,16236-82F,16957-81F,17006-50F}","{""AJU Life Science Overseas Expansion Platform Fund"",""Kaitai Clean Energy Industrial Investment Fund II"",""MPM BioVentures 2018"",""NanoDimension III"",""Qiming Venture Partners RMB Fund IV""}"
"46181-17T","97560-73","Artio Medical","Prairie Village, KS","PrairieVillage","KS","{HealthTech}","2014-01-07",2014,1,"Series A","1st Round","Early Stage VC",3.5,9.7,6.2,63.92,3,"{51135-76,11263-24,113083-39}","{""Kansas Bioscience Authority"",""Open Prairie Ventures"",""Wichita Technology Ventures""}","{""51135-76-Thomas Krol"",""11263-24-Michael Peck"",113083-39-None}","{""Thomas Krol"",""Michael Peck"",NULL}","{12739-87F}","{""Open Prairie Ventures II""}"
"31074-13T","60452-92","Proman USA","Houston, TX","Houston","TX","{CleanTech,""Oil & Gas""}","2012-06-06",2012,1,"Series A","1st Round","Early Stage VC",16.94,46.95,30.01,63.91,5,"{11110-87,11229-04,61173-28,11312-29,10043-83}","{""Altira Group"",""Lux Capital"",""Proman Group"",""Technology Partners"",""The Goldman Sachs Group (NYS: GS)""}","{11110-87-None,11229-04-None,61173-28-None,""11312-29-Ira Ehrenpreis"",10043-83-None}","{NULL,NULL,NULL,""Ira Ehrenpreis"",NULL}","{13539-61F,13020-94F}","{""Altira Technology Fund VI"",""Technology Partners Fund VIII""}"
"20195-74T","53570-62","SmartZip","Pleasanton, CA","Pleasanton","CA","{""Big Data"",""Marketing Tech"",""Real Estate Technology"",SaaS,TMT}","2009-01-30",2009,1,"Series A","1st Round","Early Stage VC",1.72,4.77,3.05,63.9,2,"{11161-90,40784-32}","{""Claremont Creek Ventures"",""Javelin Venture Partners""}","{""11161-90-Randy Hawks"",""40784-32-Jed Katz""}","{""Randy Hawks"",""Jed Katz""}","{11934-28F,12525-13F}","{""Claremont Creek Ventures II"",""Javelin Venture Partners I""}"
"23105-89T","54979-93","RealVue Simulation Technologies","Austin, TX","Austin","TX","{TMT}","2004-03-29",2004,2,"Series B","2nd Round","Early Stage VC",6.66,18.44,11.78,63.89,2,"{49778-47,10146-16}","{""Arsenal Growth"",""Austin Ventures""}","{49778-47-None,10146-16-None}","{NULL,NULL}","{11380-24F}","{""Austin Ventures VIII""}"
"58951-45T","125562-07","Virtual Gateway Labs","San Jose, CA","SanJose","CA","{TMT}","2015-10-08",2015,1,,"Angel","Angel (individual)",0.81,2.25,1.44,63.89,,"{}","{}","{}","{}","{}","{}"
"36793-81T","51683-32","Smith Electric Vehicles","Kansas City, MO","KansasCity","MO","{Industrials,Manufacturing,""Mobility Tech"",""Supply Chain Tech""}","2014-08-21",2014,10,"Series E","7th Round","Later Stage VC",6.28,17.38,11.1,63.88,,"{}","{}","{}","{}","{}","{}"
"20122-48T","12758-05","zSpace","San Jose, CA","SanJose","CA","{""Augmented Reality"",TMT,""Virtual Reality""}","2010-12-16",2010,3,"Series B","3rd Round","Later Stage VC",5.65,15.65,10,63.88,2,"{11114-38,10195-75}","{""Artiman Ventures"",""Columbia Capital""}","{""11114-38-Yatin Mundkur"",10195-75-None}","{""Yatin Mundkur"",NULL}","{11675-62F,12567-88F}","{""Artiman Ventures II"",""Columbia Capital Equity Partners V""}"
"17560-54T","51155-29","PowerFile","Foster City, CA","FosterCity","CA","{TMT}","2004-04-01",2004,1,"Series A","1st Round","Early Stage VC",3.5,9.69,6.19,63.87,1,"{11295-73}","{""Sequoia Capital""}","{""11295-73-Gregory McAdoo""}","{""Gregory McAdoo""}","{}","{}"
"17186-05T","10353-43","WiChorus","San Jose, CA","SanJose","CA","{TMT}","2007-09-17",2007,2,"Series B","2nd Round","Early Stage VC",33.29,56.79,23.5,63.87,3,"{10139-41,11237-95,11281-06}","{Accel,""Mayfield (Private Equity)"",""Redpoint Ventures""}","{10139-41-None,""11237-95-Navin Chaddha"",11281-06-None}","{NULL,""Navin Chaddha"",NULL}","{11374-03F,12645-37F,11247-40F}","{""Accel IX"",""Mayfield India I"",""Redpoint Ventures III""}"
"164499-58T","443200-24","Muniq","Los Angeles, CA","LosAngeles","CA","{Manufacturing}","2021-01-06",2021,2,"Series A","2nd Round","Early Stage VC",25,33.2,8.2,63.86,4,"{162077-50,179085-25,226052-20,458615-26}","{""Acre Venture Partners"",""Alpha Edison"",""Baron Davis"",""Cathy Richards""}","{162077-50-None,""179085-25-Nate Redmond"",""226052-20-Baron Davis"",""458615-26-Cathy Richards""}","{NULL,""Nate Redmond"",""Baron Davis"",""Cathy Richards""}","{17033-95F,16642-27F}","{""Acre VP Fund II"",""Alpha Edison II""}"
"102036-79T","182414-08","Senti Bio","South San Francisco, CA","SouthSanFrancisco","CA","{""Life Sciences""}","2018-02-27",2018,4,"Series A","1st Round","Early Stage VC",30,83,53,63.86,12,"{149720-23,10382-32,10445-23,159299-83,221490-28,11229-04,11242-54,181596-52,11251-81,11261-80,58373-20,63689-14}","{8VC,""Allen & Company"",""Amgen Ventures"",""Goodman Capital"",""Lifeforce Capital"",""Lux Capital"",""Menlo Ventures"",""Nest.Bio Ventures"",""New Enterprise Associates"",""Omega Funds"",Pear,""Vectr Ventures""}","{""149720-23-Alex Kolicich"",10382-32-None,10445-23-None,159299-83-None,221490-28-None,""11229-04-Adam Goulburn"",11242-54-None,181596-52-None,""11251-81-Edward Mathers"",11261-80-None,58373-20-None,63689-14-None}","{""Alex Kolicich"",NULL,NULL,NULL,NULL,""Adam Goulburn"",NULL,NULL,""Edward Mathers"",NULL,NULL,NULL}","{15662-89F,16252-84F,15595-12F,16767-46F,14507-56F,15840-64F,15189-22F,15508-45F}","{""8VC Co-Invest Fund I"",""Amgen Ventures III"",""Goodman Capital Real Estate Fund I"",""Lux Co-Invest Opportunities"",""Menlo Ventures XII"",""New Enterprise Associates 16"",""Omega Fund V"",""Pear Ventures II""}"
"77956-39T","158554-90","Surfline/Wavetrak","Huntington Beach, CA","HuntingtonBeach","CA","{TMT}","2001-10-09",2001,1,"Series A","1st Round","Later Stage VC",3,8.3,5.3,63.86,,"{}","{}","{}","{}","{}","{}"
"19829-44T","52787-98","Eprise","Framingham, MA","Framingham","MA","{SaaS,TMT}","1997-12-18",1997,1,"Series A","1st Round","Early Stage VC",3.05,8.44,5.39,63.84,3,"{11136-61,11276-65,11306-44}","{""Axiom Venture Partners"",""Prism Venture Management"",""Still River Fund""}","{11136-61-None,11276-65-None,11306-44-None}","{NULL,NULL,NULL}","{11040-31F,11239-30F,11283-13F}","{""Axiom Venture Partners II"",""Prism Venture Partners I"",""Still River Fund I""}"
"23115-43T","54255-88","Verbind","Boston, MA","Boston","MA","{TMT}","1997-01-01",1997,1,"Series A","1st Round","Early Stage VC",1.86,5.15,3.29,63.83,3,"{10068-04,10211-14,42457-24}","{""Commonwealth Capital Ventures"",""Fidelity Equity Partners (Massachusetts)"",""Volition Capital""}","{10068-04-None,10211-14-None,42457-24-None}","{NULL,NULL,NULL}","{11391-85F,11110-51F}","{""Commonwealth Capital Ventures II"",""Fidelity Ventures Telecom & Technology""}"
"23811-58T","54422-29","Opvista","Milpitas, CA","Milpitas","CA","{TMT}","2006-06-20",2006,6,"Series AA","6th Round","Later Stage VC",15.88,43.88,28,63.82,5,"{11165-50,11174-77,52116-76,11295-91,11318-68}","{""DCM Ventures"",""Fuse Capital"",""Incubic Management"",""Sevin Rosen Funds"",""U.S. Trust Private Equity""}","{11165-50-None,11174-77-None,52116-76-None,11295-91-None,11318-68-None}","{NULL,NULL,NULL,NULL,NULL}","{11075-32F,11299-33F,13265-20F,11267-65F}","{""DCM V"",""Excelsior Buyout Investors"",""Incubic Fund"",""Sevin Rosen Fund IX""}"
"19914-04T","52856-11","Veridiem","Maynard, MA","Maynard","MA","{TMT}","2003-01-23",2003,3,"Series C","3rd Round","Later Stage VC",3.4,9.4,6,63.82,4,"{61456-33,11258-38,10836-19,11326-33}","{""Intercept Ventures"",""North Bridge Venture Partners"",""North Hill Ventures"",Venrock}","{61456-33-None,11258-38-None,10836-19-None,11326-33-None}","{NULL,NULL,NULL,NULL}","{11154-34F,11211-67F,11210-50F,11310-13F}","{""Infinity Capital VF Affiliates"",""North Bridge Venture Partners IV"",""North Hill Ventures I"",""Venrock Entrepreneurs Fund III""}"
"33182-74T","52266-70","AeroSafe Global","Rochester, NY","Rochester","NY","{""Supply Chain Tech""}","2013-01-25",2013,6,"Series B","5th Round","Later Stage VC",6.81,18.81,12,63.81,1,"{25292-08}","{""WAVE Equity Partners""}","{""25292-08-Mark Robinson""}","{""Mark Robinson""}","{}","{}"
"156843-64T","151795-45","Artelo Biosciences (NAS: ARTL)","La Jolla, CA","LaJolla","CA","{Cannabis,""LOHAS & Wellness""}","2020-10-13",2020,7,,,"Public Investment 2nd Offering",,,6.6,63.81,,"{}","{}","{}","{}","{}","{}"
"81316-90T","112249-27","Brickell Key Asset Management","Miami, FL","Miami","FL","{}","2017-01-18",2017,2,,,"Merger/Acquisition",,,,63.8,,"{}","{}","{}","{}","{}","{}"
"18040-60T","51518-98","RainDance Technologies","Billerica, MA","Billerica","MA","{""Life Sciences"",Oncology}","2007-07-23",2007,2,"Series B","2nd Round","Early Stage VC",14.18,45.83,31.65,63.8,3,"{51111-37,10225-45,11248-21}","{""Acadia Woods Partners"",""JDS Capital Management"",""Mohr Davidow Ventures""}","{""51111-37-Jeffrey Samberg"",10225-45-None,""11248-21-William Ericson""}","{""Jeffrey Samberg"",NULL,""William Ericson""}","{11197-45F}","{""MDV VII""}"
"25282-45T","56501-47","Altasens","Westlake Village, CA","WestlakeVillage","CA","{Industrials,TMT}","2004-03-02",2004,1,"Series A","1st Round","Early Stage VC",5.57,15.37,9.8,63.79,1,"{52372-36}","{""Olympus Business Creation America""}","{52372-36-None}","{NULL}","{}","{}"
"96724-72T","187585-57","Stratus Silver Lining","San Jose, CA","SanJose","CA","{""CloudTech & DevOps"",TMT}","2017-11-02",2017,2,"Series 2","Angel","Angel (individual)",1.5,4.14,2.64,63.78,,"{}","{}","{}","{}","{}","{}"
"28455-76T","54695-89","Benu Networks","Burlington, MA","Burlington","MA","{TMT}","2013-08-05",2013,3,"Series B","3rd Round","Early Stage VC",16.02,44.23,28.2,63.77,4,"{11174-86,54613-90,11303-02,11308-51}","{""Comcast Ventures"",""Costanoa Ventures"",""Spark Capital"",""Sutter Hill Ventures""}","{""11174-86-Louis Toth"",54613-90-None,""11303-02-Todd Dagres"",""11308-51-Stefan Dyckerhoff""}","{""Louis Toth"",NULL,""Todd Dagres"",""Stefan Dyckerhoff""}","{11091-61F,13514-32F,10941-04F,13621-69F}","{""Comcast Interactive Capital"",""Costanoa Venture Capital I"",""Spark Capital II"",""Spark Capital IV""}"
"89462-35T","59137-30","Indi Molecular","Los Angeles, CA","LosAngeles","CA","{""Life Sciences"",Oncology}","2017-05-31",2017,2,,"2nd Round","Early Stage VC",6.25,17.25,11.5,63.77,4,"{11115-28,11233-27,40428-55,51370-75}","{""Asset Management Ventures"",""Legend Capital"",""M Ventures"",Sabey}","{11115-28-None,""11233-27-Daqing Cai"",""40428-55-Andreas Jurgeit"",51370-75-None}","{NULL,""Daqing Cai"",""Andreas Jurgeit"",NULL}","{15250-42F,15452-29F}","{""Asset Management Ventures IV"",""LC Fund VII""}"
"18807-76T","42778-45","NanoMR","Albuquerque, NM","Albuquerque","NM","{Manufacturing}","2011-07-19",2011,3,"Series B","2nd Round","Early Stage VC",7.38,20.38,13,63.77,6,"{11166-13,41003-11,11207-89,11331-01,55231-75,11608-75}","{""Dow Venture Capital"",""Excel Venture Management"",""HealthCare Ventures"",""Signal Peak Ventures"",""Southwest Medical Ventures"",""Sun Mountain Capital""}","{""11166-13-Michael Rehberg"",""41003-11-Steven Gullans"",""11207-89-Augustine Lawlor"",""11331-01-Dinesh Patel"",55231-75-None,""11608-75-Sally Corning""}","{""Michael Rehberg"",""Steven Gullans"",""Augustine Lawlor"",""Dinesh Patel"",NULL,""Sally Corning""}","{13264-12F,12543-94F,12716-47F,12606-22F}","{""Canopy Ventures II"",""Excel Medical Fund"",""HealthCare Ventures IX"",""NMSIC Co-Investment Fund (Focused)""}"
"89849-08T","60276-16","Graylog","Houston, TX","Houston","TX","{Cybersecurity,SaaS}","2017-07-12",2017,3,"Series A1","3rd Round","Later Stage VC",2,5.5,3.5,63.64,5,"{11261-89,56010-97,53975-26,52371-91,11170-09}","{""Crosslink Capital"",""Draper Associates"",""High-Tech Gründerfonds"",""Houston Angel Network"",""Mercury Fund""}","{11261-89-None,56010-97-None,""53975-26-Axel Nitsch"",52371-91-None,""11170-09-Aziz Gilani""}","{NULL,NULL,""Axel Nitsch"",NULL,""Aziz Gilani""}","{12579-58F,13783-24F,13613-41F}","{""Crosslink Ventures VI"",""High-Tech Gründerfonds II"",""Mercury Fund Ventures III""}"
"40723-03T","57701-89","XTuit Pharmaceuticals","Waltham, MA","Waltham","MA","{""Life Sciences"",Oncology}","2015-06-11",2015,4,"Series A","3rd Round","Early Stage VC",12.5,34.5,22,63.77,6,"{51655-96,13260-88,118715-50,11251-81,11261-80,11274-22}","{""Arcus Ventures"",""CTI Life Sciences Fund"",""Mass General Brigham Innovation"",""New Enterprise Associates"",""Omega Funds"",""Polaris Partners""}","{51655-96-None,13260-88-None,118715-50-None,""11251-81-David Mott"",11261-80-None,""11274-22-Alan Crane""}","{NULL,NULL,NULL,""David Mott"",NULL,""Alan Crane""}","{13627-54F,14614-84F,13871-89F,11713-33F}","{""Arcus Ventures Fund II"",""CTI Life Sciences Fund II"",""Omega Fund IV"",""Polaris Venture Partners VI""}"
"184845-43T","484833-43","Exai Bio","Palo Alto, CA","PaloAlto","CA","{""Artificial Intelligence & Machine Learning"",""Life Sciences"",Oncology}","2021-12-09",2021,1,"Series A2","1st Round","Early Stage VC",60,127.5,67.5,63.73,3,"{55285-66,168850-63,156736-99}","{""Casdin Capital"",""Section 32"",""Two Sigma Ventures""}","{""55285-66-Shaun Rodriguez"",""168850-63-Michael Pellini"",156736-99-None}","{""Shaun Rodriguez"",""Michael Pellini"",NULL}","{19162-54F,16511-23F}","{""Section 32 Fund 4"",""Two Sigma Ventures III""}"
"137754-64T","286246-45","CereVasc","Auburndale, MA","Auburndale","MA","{}","2020-06-09",2020,2,"Series A","1st Round","Later Stage VC",25,68.89,43.89,63.71,2,"{60060-52,51748-75}","{""ATON Partners"",""Perceptive Advisors""}","{60060-52-None,""51748-75-Christopher Garabedian""}","{NULL,""Christopher Garabedian""}","{16730-56F}","{""Perceptive Xontogeny Venture Fund""}"
"22989-43T","54138-61","Persystent Technology","Tampa, FL","Tampa","FL","{SaaS,TMT}","2008-04-07",2008,7,"Series A","6th Round","Later Stage VC",6.05,16.68,10.63,63.71,5,"{11123-38,50991-31,11309-95,11324-26,11329-21}","{""ABS Ventures"",""Inflexion Partners"",""Tall Oaks Capital Partners"",""Valhalla Partners"",""Village Ventures""}","{11123-38-None,50991-31-None,11309-95-None,11324-26-None,11329-21-None}","{NULL,NULL,NULL,NULL,NULL}","{13442-50F,11287-36F,11307-88F,11314-72F}","{""Inflexion Fund"",""Tall Oaks Capital"",""Valhalla Partners II"",""Village Ventures Partners Fund""}"
"50078-26T","41233-51","Corixa","Seattle, WA","Seattle","WA","{""Life Sciences"",Oncology}","1994-12-02",1994,1,"Series A","1st Round","Early Stage VC",8.74,24.07,15.33,63.7,,"{}","{}","{}","{}","{}","{}"
"185689-81T","267257-89","Resolute Energy (Aneth Oil Field)","US","Unknown","US","{""Oil & Gas""}","2017-11-13",2017,1,,,"Corporate Asset Purchase",,251.18,160,63.7,1,"{63592-21}","{""ELK Petroleum""}","{""63592-21-Bradley Lingo""}","{""Bradley Lingo""}","{}","{}"
"48753-64T","61081-21","Invisible Sentinel","Philadelphia, PA","Philadelphia","PA","{""Life Sciences""}","2014-01-14",2014,2,"Series B","2nd Round","Early Stage VC",3.89,10.7,6.81,63.69,,"{}","{}","{}","{}","{}","{}"
"20061-37T","53537-32","Kleer","Cupertino, CA","Cupertino","CA","{AudioTech}","2003-12-05",2003,1,"Series A","1st Round","Early Stage VC",6,16.53,10.53,63.69,3,"{10226-53,11318-77,11326-24}","{""NIF Ventures"",""US Venture Partners"",""VenGrowth Asset Management""}","{10226-53-None,""11318-77-Arati Prabhakar"",""11326-24-Graham Matthews""}","{NULL,""Arati Prabhakar"",""Graham Matthews""}","{11299-69F,11309-14F}","{""US Venture Partners VIII"",""VenGrowth II Investment Fund""}"
"23528-89T","55240-21","Arbor Surgical Technologies","Irvine, CA","Irvine","CA","{""Life Sciences"",Oncology}","2003-03-27",2003,1,"Series A","1st Round","Early Stage VC",8.5,23.4,14.9,63.68,4,"{11121-85,11162-08,55878-04,11225-08}","{""Alloy Ventures"",""Delphi Ventures"",""Fogarty Engineering"",""Johnson & Johnson Innovation - JJDC""}","{11121-85-None,11162-08-None,55878-04-None,11225-08-None}","{NULL,NULL,NULL,NULL}","{11018-17F,12047-14F,13227-76F}","{""Alloy Ventures 2002"",""Delphi Ventures III"",""Johnson & Johnson Development""}"
"23116-78T","41443-57","Orchid Cellmark","Princeton, NJ","Princeton","NJ","{""Life Sciences""}","2000-01-27",2000,4,"Series E","4th Round","Later Stage VC",48.47,133.44,84.97,63.68,9,"{41241-52,11143-45,25303-78,11148-49,11250-91,55439-11,11263-51,11265-13,54799-30}","{Affymetrix,""Burrill & Co"",""GlaxoSmithKline (LON: GSK)"",""Invesco (NYS: IVZ)"",""NeoMed Management"",""Oracle Strategic Partners"",OrbiMed,""Oxford Bioscience Partners"",""SRI International""}","{41241-52-None,11143-45-None,25303-78-None,11148-49-None,11250-91-None,55439-11-None,11263-51-None,11265-13-None,54799-30-None}","{NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL}","{11200-33F,11220-58F}","{""NeoMed Innovation ASA"",""Oxford Bioscience Partners III""}"
"54233-20T","120655-27","CareDash","Cambridge, MA","Cambridge","MA","{HealthTech,SaaS,TMT}","2013-12-27",2013,2,"Series A","1st Round","Early Stage VC",0.18,0.5,0.32,63.64,1,"{53506-36}","{""Link Ventures""}","{""53506-36-David Blundin""}","{""David Blundin""}","{}","{}"
"168139-54T","141907-42","Council Rock","Rochester, NY","Rochester","NY","{TMT}","2021-03-04",2021,1,"Series A","1st Round","Later Stage VC",4,11,7,63.64,3,"{228048-22,11590-12,118441-36}","{""Grand Oaks Capital"",""Motorola Solutions (NYS: MSI)"",""Rochester Institute of Technology Venture Fund""}","{""228048-22-Thomas Golisano"",11590-12-None,118441-36-None}","{""Thomas Golisano"",NULL,NULL}","{}","{}"
"116633-35T","229557-52","Geneos Therapeutics","Plymouth Meeting, PA","PlymouthMeeting","PA","{""Life Sciences"",Oncology}","2019-02-21",2019,1,"Series A","1st Round","Early Stage VC",6,16.5,10.5,63.64,2,"{41062-87,11456-92}","{""Inovio Pharmaceuticals (NAS: INO)"",Santé}","{""41062-87-J. Kim"",11456-92-None}","{""J. Kim"",NULL}","{}","{}"
"22081-87T","12063-52","Inflow (Systems and Information Management)","Denver, CO","Denver","CO","{TMT}","2002-06-19",2002,6,"Series A","5th Round","Later Stage VC",20,55,35,63.64,7,"{11142-73,10137-97,10234-72,11243-71,10088-83,11306-80,11313-01}","{""Centennial Ventures"",""Cornerstone Equity Investors"",""Halyard Capital"",""Meritage Funds"",""Spire Capital"",""Stolberg Equity Partners"",""Telecom Partners""}","{11142-73-None,10137-97-None,10234-72-None,11243-71-None,10088-83-None,11306-80-None,11313-01-None}","{NULL,NULL,NULL,NULL,NULL,NULL,NULL}","{11049-40F,11391-49F,10967-95F,11191-78F,10926-01F,13221-73F}","{""Centennial Fund VI"",""Cornerstone Equity Partners IV"",""Halyard Capital Fund I"",""Meritage Private Equity Fund"",""Spire Capital Partners Fund I"",""Telecom Partners II Annex""}"
"81586-81T","89396-65","KromaTid","Longmont, CO","Longmont","CO","{""Life Sciences"",Oncology}","2017-05-31",2017,8,"Series A","1st Round","Later Stage VC",2,5.5,5,63.64,2,"{55086-67,47291-95}","{""Colorado Institute for Drug, Device and Diagnostic Development"",""CSU Ventures""}","{""55086-67-Richard Duke"",47291-95-None}","{""Richard Duke"",NULL}","{}","{}"
"164028-25T","458095-60","LifeRaft (Life and Health Insurance)","San Francisco, CA","SanFrancisco","CA","{FinTech,InsurTech}","2020-12-22",2020,1,,"1st Round","Seed Round",2,5.5,3.5,63.64,5,"{54613-90,228118-78,109664-38,178234-03,106270-66}","{""Costanoa Ventures"",""Oceans Ventures"",""Vivek Garipalli"",XYZ-Ventures,""Zachary Weinberg""}","{""54613-90-Mark Selcow"",228118-78-None,""109664-38-Vivek Garipalli"",""178234-03-Ross Fubini"",""106270-66-Zachary Weinberg""}","{""Mark Selcow"",NULL,""Vivek Garipalli"",""Ross Fubini"",""Zachary Weinberg""}","{15315-31F,16868-08F,16748-56F}","{""Costanoa Venture Capital QZ"",""Oceans Ventures I"",""XYZ Venture Capital Fund II""}"
